 ,Frame,Label,X,Y,Area,Area Conv. Hull,Peri.,Peri. Conv. Hull,Feret,Min. Feret,Maximum inscriped circle diameter,Area equivalent circle diameter,Long Side Length MBR,Short Side Length MBR,Aspect Ratio,Area/Peri.,Circ.,Elong.,Convexity,Solidity,Num. of Holes,Thinnes Rt.,Contour Temp.,Orientation,Fract. Dim.,Fract. Dim. Goodness
190,1,190,727.792,469.206,2818.665,2937.525,192.483,195.272,70.051,50.776,49.790,59.907,65.737,50.887,1.292,14.644,13.144,0.476,1,0.960,0,0.956,0.141,8.291,1.393,0.953
191,1,191,1479.535,499.656,7140.053,7352.302,310.198,312.242,122.689,72.844,75.758,95.347,122.378,72.844,1.680,23.018,13.476,0.641,1,0.971,0,0.932,0.121,91.480,1.604,0.992
192,1,192,2172.383,471.934,3845.950,3930.850,216.200,221.236,77.585,64.103,64.103,69.977,67.016,64.103,1.045,17.789,12.154,0.313,1,0.978,0,1.000,0.156,127.924,1.484,0.947
193,1,193,5307.185,496.389,7657.940,7861.699,317.343,319.379,120.455,88.448,84.850,98.744,100.641,94.146,1.069,24.131,13.151,0.509,1,0.974,0,0.956,0.121,121.208,1.617,0.991
194,1,194,1554.269,480.342,4431.757,4559.106,236.096,239.277,87.461,61.810,62.764,75.118,86.534,61.810,1.400,18.771,12.578,0.522,1,0.972,0,0.999,0.139,138.085,1.544,0.966
195,1,195,3973.361,480.894,1774.401,1876.280,154.767,157.574,62.899,34.010,33.980,47.531,57.246,32.577,1.757,11.465,13.499,0.661,1,0.946,0,0.931,0.147,92.852,1.283,0.925
196,1,196,5718.341,508.313,10824.694,11104.863,369.720,373.084,128.997,113.318,103.264,117.399,114.678,113.375,1.011,29.278,12.628,0.316,1,0.975,0,0.995,0.129,21.597,1.637,0.996
197,1,197,1745.158,541.178,25367.989,26021.715,582.098,583.426,198.585,168.929,154.291,179.721,191.622,168.947,1.134,43.580,13.357,0.384,1,0.975,0,0.941,0.102,47.347,1.616,0.993
198,1,198,2700.603,495.583,8659.755,8948.414,351.445,352.599,135.826,71.430,70.895,105.004,137.163,71.432,1.920,24.640,14.263,0.684,1,0.968,0,0.881,0.108,166.400,1.671,0.991
199,1,199,4888.577,482.844,3650.681,3735.581,211.632,215.858,75.981,55.361,58.275,68.178,69.930,55.361,1.263,17.250,12.268,0.443,1,0.977,0,1.000,0.150,2.289,1.474,0.961
200,1,200,2824.225,509.294,9372.911,9568.180,342.308,348.985,117.602,99.068,99.239,109.243,101.981,99.068,1.029,27.382,12.501,0.198,1,0.980,0,1.000,0.150,8.788,1.585,0.982
201,1,201,4706.653,503.017,5246.793,5374.142,259.149,262.548,96.858,67.016,69.930,81.734,96.154,67.016,1.435,20.246,12.800,0.547,1,0.976,0,0.982,0.138,88.735,1.503,0.979
202,1,202,1229.906,516.473,10247.377,10476.606,364.196,368.519,135.920,96.016,96.110,114.225,131.861,96.858,1.361,28.137,12.944,0.541,1,0.978,0,0.971,0.135,127.882,1.619,0.994
203,1,203,5915.093,484.237,1808.361,1850.810,143.718,147.443,51.632,40.793,44.381,47.984,49.534,40.793,1.214,12.583,11.422,0.435,1,0.977,0,1.000,0.159,90.481,1.256,0.935
204,1,204,271.497,510.896,7097.603,7352.302,303.345,303.721,113.337,82.683,83.437,95.063,98.293,83.437,1.178,23.398,12.965,0.482,1,0.965,0,0.969,0.094,38.809,1.546,0.991
205,1,205,828.171,508.426,9568.180,9746.470,349.452,357.870,125.325,90.326,92.141,110.375,113.636,90.326,1.258,27.381,12.763,0.467,1,0.982,0,0.985,0.157,7.331,1.690,0.989
206,1,206,912.104,487.723,2003.630,2071.549,155.723,158.740,56.274,40.793,41.207,50.508,52.448,40.793,1.286,12.867,12.103,0.503,1,0.967,0,1.000,0.149,93.649,1.300,0.932
207,1,207,3816.720,498.209,2962.995,3056.384,191.527,192.057,65.737,54.363,55.285,61.422,62.561,53.489,1.170,15.470,12.380,0.335,1,0.969,0,1.000,0.105,104.463,1.419,0.952
208,1,208,140.093,491.173,4100.649,4219.508,247.436,253.067,104.001,52.448,57.394,72.257,101.981,52.448,1.944,16.573,14.930,0.711,1,0.972,0,0.842,0.155,11.716,1.411,0.973
209,1,209,2046.705,539.728,22167.275,22489.894,546.002,550.252,201.197,143.338,140.345,168.001,189.102,144.664,1.307,40.599,13.449,0.529,1,0.986,0,0.934,0.125,21.556,1.703,0.996
210,1,210,4214.411,502.492,4372.327,4457.227,227.914,231.717,76.925,67.016,69.930,74.612,72.844,67.016,1.087,19.184,11.880,0.330,1,0.981,0,1.000,0.145,17.851,1.529,0.963
211,1,211,2911.246,496.639,2937.525,2988.465,188.578,193.881,68.767,52.448,53.727,61.157,64.103,52.448,1.222,15.577,12.106,0.490,1,0.983,0,1.000,0.163,25.086,1.419,0.948
212,1,212,4436.106,521.355,6418.407,6630.656,286.189,289.644,100.133,79.197,78.184,90.400,90.514,80.009,1.131,22.427,12.761,0.389,1,0.968,0,0.985,0.136,65.539,1.569,0.991
213,1,213,1879.607,498.586,1545.172,1596.112,138.858,141.512,50.299,36.131,35.447,44.355,47.789,35.567,1.344,11.128,12.479,0.530,1,0.968,0,1.000,0.149,65.138,1.218,0.924
214,1,214,5433.957,534.999,15188.531,15494.170,450.676,452.395,168.141,108.286,108.867,139.063,164.104,106.899,1.535,33.702,13.373,0.595,1,0.980,0,0.940,0.111,14.740,1.748,0.999
215,1,215,1021.660,525.888,5739.210,5892.029,268.287,271.906,97.947,70.051,70.172,85.483,98.896,68.022,1.454,21.392,12.541,0.533,1,0.974,0,1.000,0.139,56.539,1.536,0.989
216,1,216,1335.569,512.074,2623.396,2682.826,185.711,188.985,71.964,43.267,42.023,57.795,65.931,45.327,1.455,14.126,13.147,0.598,1,0.978,0,0.956,0.147,56.360,1.380,0.955
217,1,217,3908.664,515.267,3574.271,3693.131,210.093,214.598,77.420,55.629,57.689,67.460,72.376,55.971,1.293,17.013,12.349,0.468,1,0.968,0,1.000,0.153,57.414,1.469,0.964
218,1,218,4528.558,551.423,8659.755,8990.863,356.678,356.887,142.327,86.015,84.850,105.004,134.822,87.849,1.535,24.279,14.691,0.598,1,0.963,0,0.855,0.085,108.540,1.670,0.991
219,1,219,5005.085,542.690,9568.180,9907.779,356.760,360.065,130.860,93.821,91.029,110.375,119.499,98.896,1.208,26.820,13.302,0.516,1,0.966,0,0.945,0.129,158.167,1.608,0.994
220,1,220,182.677,547.017,6435.387,6656.126,302.098,304.187,120.137,77.029,73.713,90.520,100.472,89.997,1.116,21.302,14.181,0.591,1,0.967,0,0.886,0.122,79.455,1.569,0.993
221,1,221,578.382,544.876,5509.981,5662.801,271.818,275.708,108.437,61.078,64.103,83.759,105.541,61.466,1.717,20.271,13.409,0.661,1,0.973,0,0.937,0.140,87.354,1.511,0.989
222,1,222,2350.304,557.927,13821.648,14101.817,421.434,426.309,152.660,122.616,117.854,132.658,136.822,129.063,1.060,32.797,12.850,0.418,1,0.980,0,0.978,0.135,72.524,1.715,0.997
223,1,223,4091.241,559.678,12352.886,12582.115,394.394,398.093,137.534,114.670,111.334,125.412,128.006,116.003,1.103,31.321,12.592,0.369,1,0.982,0,0.998,0.129,146.527,1.683,0.996
224,1,224,5148.683,535.874,5875.050,6036.359,275.058,279.857,108.437,70.898,70.895,86.489,96.154,72.844,1.320,21.359,12.878,0.575,1,0.973,0,0.976,0.146,157.648,1.539,0.993
225,1,225,2955.008,539.462,4032.729,4126.119,223.427,226.055,76.649,65.153,65.931,71.656,67.960,67.960,1.000,18.049,12.379,0.243,1,0.977,0,1.000,0.135,71.078,1.512,0.967
226,1,226,3157.938,519.785,1417.823,1468.762,127.145,130.061,46.070,37.879,36.856,42.488,41.207,39.201,1.051,11.151,11.402,0.410,1,0.965,0,1.000,0.155,171.254,1.237,0.861
227,1,227,672.910,569.231,9084.253,9262.542,364.779,369.544,147.541,75.758,81.168,107.547,145.688,75.758,1.923,24.903,14.648,0.706,1,0.981,0,0.858,0.138,88.939,1.676,0.994
228,1,228,2579.398,569.866,17098.771,17353.470,462.681,465.572,156.910,134.526,133.015,147.549,152.965,131.765,1.161,36.956,12.520,0.344,1,0.985,0,1.000,0.120,164.799,1.782,0.999
229,1,229,3252.235,566.971,10179.457,10315.297,371.923,377.149,142.417,92.141,91.215,113.846,131.119,93.240,1.406,27.370,13.589,0.600,1,0.987,0,0.925,0.140,73.004,1.665,0.992
230,1,230,4608.906,535.885,3455.412,3506.352,203.159,209.312,72.141,58.275,64.103,66.329,58.275,58.275,1.000,17.008,11.945,0.086,1,0.985,0,1.000,0.165,25.566,1.444,0.950
231,1,231,4826.314,569.475,9118.213,9338.952,348.578,351.534,138.181,84.854,86.042,107.748,136.574,84.045,1.625,26.158,13.326,0.621,1,0.976,0,0.943,0.127,120.420,1.583,0.992
232,1,232,1405.155,571.089,10773.754,10977.513,369.429,374.299,135.920,95.878,95.578,117.122,129.392,97.904,1.322,29.163,12.668,0.522,1,0.981,0,0.992,0.138,135.003,1.638,0.995
233,1,233,4336.575,536.669,2903.565,2979.975,188.578,191.886,68.767,55.285,53.727,60.802,58.275,58.275,1.000,15.397,12.248,0.397,1,0.974,0,1.000,0.146,49.829,1.414,0.948
234,1,234,2255.756,534.481,2063.059,2164.939,161.247,164.167,60.069,40.395,40.793,51.252,56.047,38.874,1.442,12.794,12.603,0.539,1,0.953,0,0.997,0.147,164.347,1.325,0.932
235,1,235,5840.842,540.057,2300.778,2351.718,163.240,166.100,55.285,49.448,49.790,54.124,53.569,49.448,1.083,14.094,11.582,0.257,1,0.978,0,1.000,0.146,130.067,1.338,0.953
236,1,236,36.106,579.032,6180.688,6299.547,294.207,300.980,119.464,58.275,64.103,88.710,116.550,58.275,2.000,21.008,14.005,0.712,1,0.981,0,0.897,0.155,91.257,1.546,0.989
237,1,237,1144.414,568.626,8006.029,8269.217,324.569,327.352,120.031,82.093,80.958,100.963,109.953,81.637,1.347,24.667,13.158,0.526,1,0.968,0,0.955,0.127,20.281,1.581,0.997
238,1,238,3065.732,552.430,4703.436,4915.685,253.916,256.035,90.514,72.442,65.153,77.386,81.272,72.844,1.116,18.524,13.708,0.319,1,0.957,0,0.917,0.127,39.381,1.556,0.965
239,1,239,3849.106,552.254,3472.392,3582.761,207.809,209.975,76.260,59.802,58.275,66.492,68.271,60.069,1.137,16.710,12.437,0.445,1,0.969,0,1.000,0.132,5.836,1.466,0.966
240,1,240,1847.419,566.092,3905.380,4219.508,233.147,233.825,86.485,61.333,58.275,70.516,84.850,60.841,1.395,16.751,13.919,0.550,1,0.926,0,0.903,0.106,65.776,1.511,0.967
241,1,241,3378.585,577.933,6503.306,6741.025,295.618,296.245,99.751,81.344,78.401,90.996,92.555,79.530,1.164,21.999,13.438,0.373,1,0.965,0,0.935,0.101,144.828,1.512,0.992
242,1,242,5620.896,576.338,4287.428,4448.737,241.911,242.738,97.382,57.377,57.394,73.885,92.141,60.841,1.514,17.723,13.649,0.627,1,0.964,0,0.921,0.109,125.247,1.532,0.967
243,1,243,3128.412,577.742,4771.355,4915.685,243.823,248.247,86.091,67.016,64.367,77.943,78.671,67.016,1.174,19.569,12.460,0.443,1,0.971,0,1.000,0.147,89.402,1.556,0.962
244,1,244,5279.018,569.200,3879.910,4007.259,230.571,234.423,93.103,56.919,57.689,70.286,84.499,57.689,1.465,16.827,13.702,0.572,1,0.968,0,0.917,0.145,23.608,1.503,0.964
245,1,245,290.105,582.673,3480.882,3565.782,208.100,212.170,75.195,59.612,57.394,66.573,67.016,64.103,1.045,16.727,12.441,0.438,1,0.976,0,1.000,0.150,138.944,1.459,0.948
246,1,246,2149.033,616.878,10060.598,10383.216,354.767,360.067,128.238,103.883,100.260,113.179,119.499,105.097,1.137,28.358,12.510,0.419,1,0.969,0,1.000,0.142,115.713,1.613,0.994
247,1,247,4400.519,584.701,2767.726,2835.645,184.382,186.997,67.269,50.820,52.123,59.363,61.810,53.569,1.154,15.011,12.283,0.486,1,0.976,0,1.000,0.140,114.514,1.390,0.954
248,1,248,2264.312,628.868,11503.890,11792.549,398.963,399.490,148.029,94.696,92.141,121.026,149.825,96.110,1.559,28.835,13.836,0.611,1,0.976,0,0.908,0.095,106.055,1.660,0.997
249,1,249,2839.527,650.736,23729.427,24111.475,559.627,561.173,210.154,157.343,152.965,173.820,178.525,166.798,1.070,42.402,13.198,0.484,1,0.984,0,0.952,0.105,77.075,1.695,0.998
250,1,250,4473.948,584.175,1918.730,1995.140,153.811,157.190,57.468,41.207,41.207,49.427,57.689,41.207,1.400,12.475,12.330,0.540,1,0.962,0,1.000,0.154,134.990,1.251,0.949
251,1,251,5527.437,608.102,6240.118,6426.897,282.576,285.230,106.062,73.263,74.172,89.136,105.057,73.540,1.429,22.083,12.796,0.556,1,0.971,0,0.982,0.129,137.365,1.569,0.989
252,1,252,793.078,620.006,8922.944,9203.112,345.338,344.976,120.137,91.801,89.144,106.588,110.569,92.141,1.200,25.838,13.365,0.412,0.999,0.970,0,0.940,0.092,74.279,1.615,0.997
253,1,253,1615.640,630.820,10986.003,11206.742,372.296,377.216,136.977,98.591,99.751,118.270,135.450,98.595,1.374,29.509,12.616,0.523,1,0.980,0,0.996,0.138,112.014,1.643,0.995
254,1,254,3905.675,608.174,5459.042,5543.941,257.238,263.216,93.103,70.051,71.134,83.371,86.534,70.051,1.235,21.222,12.121,0.461,1,0.985,0,1.000,0.156,145.968,1.613,0.965
255,1,255,3960.604,579.406,823.526,857.486,102.098,101.858,36.509,28.668,29.138,32.381,29.999,29.999,1.000,8.066,12.658,0.371,0.998,0.960,0,0.993,0.103,43.709,1.061,0.770
256,1,256,5719.938,596.852,2343.228,2470.577,179.149,183.796,72.376,42.541,41.207,54.621,55.361,55.361,1.000,13.080,13.697,0.634,1,0.948,0,0.917,0.160,51.554,1.323,0.956
257,1,257,5324.580,599.989,2886.585,2962.995,192.191,195.458,72.376,47.388,49.448,60.624,72.141,45.327,1.592,15.019,12.796,0.580,1,0.974,0,0.982,0.145,49.576,1.409,0.952
258,1,258,4589.170,609.341,3710.111,3888.400,219.149,221.844,77.585,56.206,52.770,68.730,73.713,55.285,1.333,16.930,12.945,0.546,1,0.954,0,0.971,0.136,68.236,1.491,0.966
259,1,259,4975.127,624.819,9372.911,9670.060,347.622,351.493,123.654,88.609,88.953,109.243,121.193,88.618,1.368,26.963,12.893,0.530,1,0.969,0,0.975,0.134,149.244,1.586,0.994
260,1,260,113.128,617.584,6673.105,6808.945,289.720,294.098,109.837,78.184,78.184,92.176,101.981,81.585,1.250,23.033,12.579,0.539,1,0.980,0,0.999,0.142,26.496,1.576,0.991
